laAccount,laRegisteredAtSlotNo,laUnregisteredAtSlotNo,laStakePoolDelegation,laDRepDelegation,laLastDelegationSlotNo,laLastWithdrawalSlotNo,laLastAddressOwnerActivitySlotNo,laLastAddressActivitySlotNo,laCurrentStake,laCurrentRewards
keyHash-9b9a025c63cf78be3f6bd96b4fa9f4154ba95f2f10b7912c09e8a2b0,149735503,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149735503,,149735503,149735503,0.000000,0.000000
keyHash-9bb5ff88838a85a74b42523386a375a3a9353e449762b5cdd200df94,149767120,,881b67128439e781d00190ee7ba1692d5af13aaee5d1914911bb3e42,drep-alwaysAbstain,149767120,,149767120,149767120,0.000000,0.000000
keyHash-9be0d65c0662bd3f58af046e514411c99c8e209c678abafa34da74d5,148111639,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148111639,,148111639,148111639,0.000000,0.000000
keyHash-9be157ac162060765d7f3f20c10b31240dc81b3a53dd4352a6d2fee6,148524569,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148524569,,148524569,149387254,0.000000,0.000000
keyHash-9be38ac040663d2dad9c70f44f330333edcae88db724905d6803b92e,148581055,,6b51a5aae5b4b5f07f38acf12816b4f8a558ee2840d0dba69040aeb2,,148581055,,148581055,148581055,0.000000,0.000000
keyHash-9be554c38a552a936daee13edb1882f9a73c39c197455a462cbf031b,148610855,,d5b90a198d2411b5c82fbdfee5f94b86de49a8589bfa7720b9de358f,,148610855,,148610855,149938964,0.000000,0.000000
keyHash-9bf0cb0ffc0e94d831f78894059b4632c4618583c69aabfa92b7035a,148971534,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148971534,,148971534,148971534,0.000000,0.000000
keyHash-9bfccccdf1639c6327093493fe82266bd2b9a6748f0776776441f296,149716320,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149716320,,149716320,149716320,0.000000,0.000000
keyHash-9c05401a182afcd5ab73d5a891d303ce680543bcc9ba7e59eb4a7733,149189135,,988b7a8fa476f5be2987ffaebe740cdcdfafc7790f3a624c22fbbf28,,149189135,,149189135,149189135,0.000000,0.000000
keyHash-9c07dd62857670e6b3113314951e0fba5fc13c44dee4890c7819d314,148162109,,2313599837d144bdbd6897a3cdecc0ad2c995f38275aad6626c29ef5,,148162109,,148162109,148162109,0.000000,0.000000
keyHash-9c15ae60b456dc37a039fce173fa1e16e35f5bb20be80dbfb1481479,149229596,,662796197f741c9b9f0d9830530d01300ee5c63f549784ff2ac81c17,,149229596,,149229596,149229596,0.000000,0.000000
keyHash-9c170d4ca33e152df2063bdf4beb3fbd6d78bca09c467c7c026d306c,149672701,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,149672701,,149672701,149672701,0.000000,0.000000
keyHash-9c47a03f9e8aea7946edefc17c95269890236de5accffec83958fc44,148191550,,6f223af7c6069f7428cf7605efba84ec410f5476550f83dbb3096238,,148191550,,148191550,148191550,0.000000,0.000000
keyHash-9c48b29bd43a7d4ee8ffc3d0a9a4aa883a5bc59dd703e03f21750437,149738458,,970e9a7ae4677b152c27a0eba3db996b372de094d24fc2974768f3da,,149738519,,149738519,149738519,0.000000,0.000000
keyHash-9c5fb8aff13d9d248f9e843c77bf32f1622753ea4ff4448ae1cdb2cf,149354255,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149354255,,149354255,149354255,0.000000,0.000000
keyHash-9c6bd5f79ea8c71f6e2e08230f43ae505f6fa74825e7f10dd8a92b66,149114255,149238895,,,149114255,,149366523,149238895,0.000000,0.000000
keyHash-9c9121cfb7cb3580031ea5941a72239ed3b953594dc1f601802da7f3,148279484,,,drep-keyHash-3205f090910b08edd1ccbd984117014768e27f79d39bcd7cac9d11ac,148282294,,148282294,148282294,0.000000,0.000000
keyHash-9cae21770f47ccfa4294113bc08c352904b59461d17772bf73b6a16f,148946243,,a3a542bf3a44361dad63349afcef16797afb957d1354e77bc0d37846,,148946243,,148946243,149383533,0.000000,0.000000
keyHash-9cb5a453a6025b2ccad4feb9a421b077d49de5a9515b88029ef297b3,148160896,,7d50b9c6ec097e2a7f4ecb2f2914f9ad21e1a7bda884cb143937a73f,,148160896,,148160896,149375332,0.000000,0.000000
keyHash-9cb79cfaf4f442e1a5a54bb8ac3f2f4063e59d5058202db71da4f483,148097364,,cf7249855783f4ca98e0d5249da8c0c362dc1de36294f46ccc720fba,,148097364,,148097364,148097364,0.000000,0.000000
keyHash-9cc6e0d1220fd564ae12be18ea7eea49b987c12b97389674ef4b4e53,148856516,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148856516,,148856516,148856516,0.000000,0.000000
keyHash-9cd25946192529248cf05f6a94318bdf1942df3b0e025fb8cbb660f1,149678343,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149678343,,149678343,149678343,0.000000,0.000000
keyHash-9cd781652cde19203ed72b4d30bff0f6e97d3f9447aeedbc5c35c642,149426866,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149426866,,149426866,149426866,0.000000,0.000000
keyHash-9ce1e1cca14495c1955ff2de786cb8a2c8b0b95737ab9438cd20ac93,149017326,,0bde001c495a4fb57fef195aaaa4da583c411844a2f3f5860eff8597,,149017326,,149285942,149285942,0.000000,0.000000
keyHash-9cf30731d343e7cf35ad22c789dffbe9f119f230e2818e8fdac9022a,149830821,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149830821,,149830821,149830821,0.000000,0.000000
keyHash-9cf691cfd2bba9539730c85e42cf4c5b4093fc90472b227e8ec59d25,149653848,,9b991c441a57c186a03e83e4bfd4df6a13394d6f80acdc7ed558a401,,149660905,,149660905,149660905,0.000000,0.000000
keyHash-9cf6afcecb3501d281de26a3e48b54377dadd578467130b4ad665a9c,148196985,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148197249,,148197249,148197249,0.000000,0.000000
keyHash-9d09df7c56fbe4ae235c192f85bc05ed6394979517d6c687d0f240c7,149478815,,dbda39c8d064ff9801e376f8350efafe67c07e9e9244dd613aee5125,,149478815,,149514297,149478815,0.000000,0.000000
keyHash-9d0af0e58103d60fcf99bc919a63fd72ecef183efe837517c1ccd6e2,149484812,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149484812,,149745354,149974870,0.000000,0.000000
keyHash-9d0e806deb28cd6c17646f5d988a6118e54926503afd2128fa8aee53,148973955,,fa58244068bef886049b3e8fbba8aa39f227ce78168efdf7629111c5,drep-keyHash-31ed01cd2c83527725903283e4e535d0a0a600bab2188b06c59e5e0b,149043883,,149043883,149313364,0.000000,0.000000
keyHash-9d1a0f8c8264666af9d0ce88e98db43b26994a0028a8851d8564dd19,148609035,149363837,,,148609035,,149488488,149488488,0.000000,0.000000
keyHash-9d1fc1ef75871553ac43de12960fea401e52f0e7d770c3a57ee8010f,149432062,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,149432062,,149432062,149432062,0.000000,0.000000
keyHash-9d25dfc0a0c7b28a88b5b844ac99d43d10a00edad8f30132c18e6144,148119319,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,drep-alwaysAbstain,148119319,,149071663,149071663,0.000000,0.000000
keyHash-9d4eb30c360ba31d2a0d091e77df268b0bddfc535ef34c91919da8ee,149685956,,f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,,149685956,,149685956,149685956,0.000000,0.000000
keyHash-9d66cc3744dd6b439a7c3d36c7eceab45cc8e0f5b4fcdb7537b8ca3f,149691505,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149691505,,149691505,149691505,0.000000,0.000000
keyHash-9d70650a08d6a993dfa13c4a216e7a13e3831a139e82df00191f2d9d,149196862,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149196862,,149196862,149383803,0.000000,0.000000
keyHash-9d71b0e35adf50d149a20a146deb541b6d7c2707f4cb7245be37405d,148674080,149367906,,,148674080,,149370259,149368158,0.000000,0.000000
keyHash-9d71b523d05fdbcad2b46e59d5349d41ffdc8eb4047a64a398cc2d1a,149100260,,bf35f2c553131322b193c896a50b8da67df65bc479221ea74dc7b85b,,149635191,,149635191,149635191,0.000000,0.000000
keyHash-9d7d2bec2e8132cd29a6bc4de5752e922b3caed0ee9a373878736374,149887694,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149887694,,149887694,149887694,0.000000,0.000000
keyHash-9d832343a9cd332cff7edfd756b8c590ac6e54a40cf1efc0d55c05e8,148252496,,52e22df52e90370f639c99f5c760f0cd67d7f871cd0d0764fae47cd9,,148252496,,148252496,148252496,0.000000,0.000000
keyHash-9db2d4e157bbd90dc1abf487e9fb060eb06cc03e5f33b130a5f6f33f,149738903,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149738903,,149738903,149738903,0.000000,0.000000
keyHash-9db9659cb0ee2b707bc4a4dbb6464688ae6a2dabfaffe9c1ca7ed3f7,148839577,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149527989,,149593346,149593128,0.000000,0.000000
keyHash-9dbad9483501da2bd5c2494c90bf69ea7426814f80c6c6cbc75bcaa0,149833085,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149833085,,149833085,149833085,0.000000,0.000000
keyHash-9dbe53c5277d70e2e8a6baf31360867d84ad560b6e51a93eb12e45a2,149236205,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,149236205,,149266692,149236205,0.000000,0.000000
keyHash-9df3a0c9c9b0ae695a065da849a404bf742ca919a3f84071b678370a,149292776,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149292776,,149292776,149292776,0.000000,0.000000
keyHash-9df79ba389d12159403bebbe7cd6a1458d61042a7e19ff25ee7937ce,149809036,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149809036,,150032638,150032638,0.000000,0.000000
keyHash-9df875984c094e0501f5a467f714bf7eeef8850c97ac090e51d3faed,148699735,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148699735,,148723589,148699735,0.000000,0.000000
keyHash-9dfbe7b81495523dd1e8f6c271e8ca434315a5bc21c350271c3b4c98,148443695,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148443695,,148443695,148443695,0.000000,0.000000
keyHash-9dfc844e42d20559dd953f584c32d8b1892a7a69bfa184099f30f49b,149382014,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149382014,,149382014,149382014,0.000000,0.000000
keyHash-9dfcf7ea784ccdedc6ca588ae0521aa2e835d61c83bd5643432f2b05,149773822,,,drep-keyHash-c699dbdb87f691b900cb75fa249c0d8ca50a85c1aa0fbb636349286d,149773822,,149773822,149773822,0.000000,0.000000
keyHash-9e03f003c6cbc3656d391ed23f9340c8f5f4ce16eea2610990caf26c,149783613,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149783613,,149783613,149783613,0.000000,0.000000
keyHash-9e05e84e453227797210f146ab7ca485bb2898dcd829399b83901bf4,148963719,,4288f97870679a1e1c3a92d4d6762332412fa85c7f5056b5f84ece8e,drep-keyHash-f0caf4def41f998329a68124fd3569c5241b9fe5b792f13409f09ef5,148963800,,148963800,148963800,0.000000,0.000000
keyHash-9e0d69b038ef022332b6bd500bb643fd425dccd7ac61443d25213fba,148338870,,52e22df52e90370f639c99f5c760f0cd67d7f871cd0d0764fae47cd9,,148338870,,149739823,149739823,0.000000,0.000000
keyHash-9e1142492ea2c250a0729e60040fbcbef0a002b50273a64e3a3f400b,149447602,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149447602,,149447602,149451591,0.000000,0.000000
keyHash-9e1e34086fb7408b1f2ce45f83df46531457115e5fc87e79f0925230,149648501,,08f05bcfaada3bb5c038b8c88c6b502ceabfd9978973159458c6535b,drep-alwaysAbstain,149648501,,149651315,149651315,0.000000,0.000000
keyHash-9e2207e6b180c1cfb12f13e7a84c072b5e9a1200ef407bf5d0d2820b,149889844,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149889844,,149889844,149889844,0.000000,0.000000
keyHash-9e23d3c4281f98af2b5cec70e2b23192fa95581f4a2cbea81c47811e,149903292,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149903292,,149985268,149985268,0.000000,0.000000
keyHash-9e29f1b4dfa30f2aef4fcc390cbd5e43ef4e5d4df956f58ee8e09ff7,148422958,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148422958,,148422958,148422958,0.000000,0.000000
keyHash-9e30f3a9044a0e053f22d18d9edc5a2e023b266bfbeaf3874f30e040,149480744,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,,149480744,,149480744,149480744,0.000000,0.000000
keyHash-9e45bc45f74da9a7468e7d6338e07461fe533bc56d0b16d8b6ab708d,148335090,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148337549,,148337549,148342252,0.000000,0.000000
keyHash-9e46788aede2f45f8d824d5468ebae0fcd48eb74d2a10fa137ac2b79,148267918,,9679eaa0fa242a9cdae4b030e714b66c0119fc9b3f7564b8f03a5316,drep-keyHash-374afb77272fe7924b565c87f8edc4632c0f04d942e4ea0c24a3eccc,148269477,,148269477,149659127,0.000000,0.000000
keyHash-9e4bae985fa526df5763e2a739dc9e99299994409133c93730695e5e,148382017,,e811a4b2f8ef3ec84143e3026d706564bc1cc98dc199a305e0fbb8e3,,148382017,,148382017,148382017,0.000000,0.000000
keyHash-9e5dc1684d98829e217a8aee63c4708775d9d6a99eae631adda84368,149173942,,153806dbcd134ddee69a8c5204e38ac80448f62342f8c23cfe4b7edf,,149173942,,149266179,149266179,0.000000,0.000000
keyHash-9e7048df4b32a84b2c228bb27a98a492ccc5aed5da6486fbad75d296,148655379,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148655379,,148655379,148655379,0.000000,0.000000
keyHash-9e71bb550ee8d8bcfbc75ec819eafbc679f4ad3c6b54ec7c07ff02c7,148515452,,cf69a3eca039d537acd46d5864a54dd8953f0c14be957350905834aa,,148515452,,148515452,148515452,0.000000,0.000000
keyHash-9e742f2eca4b490144bc6458163557785e706e5c8677c50d45f43fee,149745030,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149745030,,149745030,149745030,0.000000,0.000000
keyHash-9e76d41ef9e64991a45fb6f0c6eab39b360d963226e1e41443056be7,149253263,149741722,,,149253263,,149741722,149741722,0.000000,0.000000
keyHash-9e785c792893375512e2c1658bbb497bf9922561d023437ba0c81c60,149840480,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149840480,,149840480,150028551,0.000000,0.000000
keyHash-9e7ac797c2819adf94755e32e1c882a0b8b6e7118d6684384cfddadf,149826536,,0000fc522cea692e3e714b392d90cec75e4b87542c5f9638bf9a363a,,149826536,,150073248,150073271,0.000000,0.000000
keyHash-9e84fb4527185511250daed8aea80716b1a8d7fbd487bbc6b69b37c2,149494893,150090432,,drep-alwaysNoConfidence,150090114,,150090571,150090571,0.000000,0.000000
keyHash-9e8a210d456894e40a57bdb17a167d485919a28969706a7f168d404b,149970668,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,,149970668,,149972401,149972401,0.000000,0.000000
keyHash-9e8dfb0bc153857f4ef63379760d23f7c214eb69a1602cbabb81961f,149884150,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149884150,,149884150,149884150,0.000000,0.000000
keyHash-9e9c6e9c29b9be11121ad23a9605b4f2a118d7530c330b8a7f2bbaee,148741812,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148741812,,148741812,148741812,0.000000,0.000000
keyHash-9ea12f2443fcb095fcedfb9241f43b927f3d46a9b21ab3fe7249b32e,149411040,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149411040,,149663459,149411040,0.000000,0.000000
keyHash-9ea4146c423081aea83e13dbda34d3c43f5175f4f5bd381989d10528,149182803,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149182803,,149182803,149182803,0.000000,0.000000
keyHash-9eb989d718c5111cf1b682bc4782d63c2ca3bc2bf51da1624d605bc4,149945241,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149945241,,149945241,149945241,0.000000,0.000000
keyHash-9eba7ed5c17385b7098ddaf4bda0718d3fb40696d57c692bc90c7bc8,149280562,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149280562,,149280562,149280562,0.000000,0.000000
keyHash-9ec5412b24e9bf6cb75708ff719a72f07479702f80c9ee3c16c8712c,149555675,,6658713e2cbfa4e347691a0435953f5acbe9f03d330e94caa3a0cfb4,,149555675,,149724857,149558891,0.000000,0.000000
keyHash-9eca17dcd62adfb8a5e2a06542d60614f963c6c25fb140ef2777b5d0,149874779,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149874779,,149874779,149874779,0.000000,0.000000
keyHash-9edf40cb4b391189e27bfc26f878368b8eceaf7b0d69ab362872f170,149281493,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149281493,,149281493,150062713,0.000000,0.000000
keyHash-9ee2eef0f61408b0f900727eebf8543384181ec34cdad06de2921687,148235581,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148235581,,148235581,148235581,0.000000,0.000000
keyHash-9ee3e46e38f8528a6f81c868c84d4bc9153f2b01b505d3be0cbf38aa,149638198,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,149638198,,149639381,149639063,0.000000,0.000000
keyHash-9f12ea26b6539f0cd31e61277bb96d4d0352da4e4bc509ebe0a28e67,149541832,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149541832,,149541832,149541832,0.000000,0.000000
keyHash-9f1395ff281187cce389dd91c12b95978aca5a251f5859b929c8bd9b,149172332,,d5b90a198d2411b5c82fbdfee5f94b86de49a8589bfa7720b9de358f,,149172332,,149172332,149172332,0.000000,0.000000
keyHash-9f13ff175071e9ac20d2d3bc0354cc739dd602d5c7d7f0f43bee1236,149543893,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149543893,,149543893,149543893,0.000000,0.000000
keyHash-9f16e4161fd1673891c27390ac2ce5b9e77fb392552b0ff5ce40b08d,149552048,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,149552048,,149552048,149552048,0.000000,0.000000
keyHash-9f1ff0c15f797d935e8f26be376deb76e8443624c2b8750668a46106,149944606,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,drep-alwaysAbstain,149944699,,149944699,149944699,0.000000,0.000000
keyHash-9f21a401e8947980bdd98178470646b4f84128f75ff3ea9001d23dee,149705874,,2873902b027727676630f3c9c63830183049b7e09998bd7b90114e13,drep-alwaysAbstain,149707813,,149868804,149868804,0.000000,0.000000
keyHash-9f239e4f31d7a2b143333cf685af53a51fe0903911018860fedf2b75,149081083,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149081083,,149081083,149081083,0.000000,0.000000
keyHash-9f291eb6bd1d3adae4c4ca80c0c729c5b217e3e5fcee6dc42df12686,149901400,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149901400,,149901400,149901400,0.000000,0.000000
keyHash-9f2e4cc7df405bc4ecc5a5e3805120d03429b3ff7941ccd03eb8d36b,149925323,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149925323,,149925323,149925323,0.000000,0.000000
keyHash-9f331785992f8ffe3629abc2f7828d38f25df34d26522fda4c9e4e16,148350049,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148350049,,148350049,148350049,0.000000,0.000000
keyHash-9f41c864905f24d9e62f04ab8a2109fdd730e6e00f6265eef38ab0bd,149565403,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149565403,,149754518,149754518,0.000000,0.000000
keyHash-9f4604cae0574b2a31f60d145497b4751a391ef19c3af45b305f11ca,149053897,,618ab17ec8ea7239b4ac0c826b667c599489e25524ce74841a29d510,,149673615,,149673615,149833765,0.000000,0.000000
keyHash-9f4bf3b15654c3d905140418779aa682b88336a3e8f3a4d981a5fbd1,148283483,,89eba2781e5cd11ccda6be56503702a39e9941e522f04cd5bba22957,drep-alwaysAbstain,149672994,149673150,149673150,149673150,0.000000,0.000000
keyHash-9f52cbc7de632f9ae0179f347c795a0fd7fc26b1f3564f747fb051a3,148250213,149613384,,,148250213,,149613456,149613384,0.000000,0.000000
keyHash-9f5a68fcb874ade3c915fcdcc689d5857647ebcd5d444dbfb9cb176d,148932391,,05b8a25ec4f41956a6496555c233bcbe6fc06596553ae2d14df73e20,drep-alwaysAbstain,149191270,,149191270,149191270,0.000000,0.000000
keyHash-9f6e092f8a6c21d23e81cd88835456cd55b6f9f820f6f9c0f26e4c79,149277556,,402d40881b1e0b8d3e2fdd21254234d3c9bdd09b046e096c5a625bb3,,149277556,,149390418,149472105,0.000000,0.000000
keyHash-9f6fe7fc44d1e8f03b7ab1313a38758cbad2427228e93e4d565a5885,149821439,,f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,,149821439,,149821439,149821439,0.000000,0.000000
keyHash-9f710e0a5a6993c4a7bfd39b4c146f4ef176f55e0a82524e225763a9,148216314,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148216314,,148216314,148216314,0.000000,0.000000
keyHash-9f7327ba3fe04b4f59f3f5a22a7dd0b764750aaaeac01fcd64eac2b2,149103686,,da50099e7aa1d926e1888990b1c404caf554dd6f68a1cb0322999d1d,,149103686,,149103686,149103686,0.000000,0.000000
keyHash-9f7fc8efb5bfa7425062dc313ee56224716ae5350edcd55349a34dfb,148262195,,d4a3b639d0f0b050cbfc25dad467af58355f31edbc4959db1cc59051,,148262195,,148262195,148262195,0.000000,0.000000
keyHash-9f94bb56ea3f254283bcd99583ee233530e93ccfb5c33f91d51234be,148538937,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148538937,,148538937,148538937,0.000000,0.000000
keyHash-9f9a19a72982ed010be8433ea8987062d4b44b3dbc9800170921bf05,149824512,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149824512,,149824512,149824512,0.000000,0.000000
keyHash-9fa4204fdf0332509626630e8a62c9014babafd522a6b234312fbaf0,149340636,149340761,,,149340636,,149340840,149340761,0.000000,0.000000
keyHash-9fa5c3c402f30c0ee014e737f0763c32fde5349fd1246a36f8e1dcd5,149612808,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149612808,,149612808,149612808,0.000000,0.000000
keyHash-9fb34426e6eb499c507b36da6f5e45c466104e3835a1f40fe6f8d969,148508345,,37d2b23f574680a88198e99cc884b6cf9292ce3500467584cb5093f2,,148508345,,149170592,148584115,0.000000,0.000000
keyHash-9fb4379cb581c5c8ffda493b55e062732a11f5772f8d30994ff1be4d,149584255,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149584255,,149584255,149584255,0.000000,0.000000
keyHash-9fc16c5e24fcb8e2ab97f5429e109fda2e72e1a2d5178e2397920347,148253337,149375361,,,148253337,,149376317,149375361,0.000000,0.000000
keyHash-9fcd8985bbac7ab2a90dcab45c22b9e222f4799ef1397986484332f5,148838529,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149162085,,149162085,149162085,0.000000,0.000000
keyHash-9fd01f3665c1eb122bff0642afc593364f9ae7d2cbbbc1881806804d,149198938,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149198938,,149198938,149198938,0.000000,0.000000
keyHash-9fe6bbd244b9fbc38be818106b55bc57d2d36146c445fe16a5c67f6c,148999784,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148999784,,148999784,149772729,0.000000,0.000000
keyHash-9ff789767a0d8da50d42aa83b7c804be16be118e7489c195b8833cfd,149918807,,8b7a0faa3fb61ce93d1013db3e157c53c3c4060e4872d8d82fa66c6b,,149918807,,149918807,149918807,0.000000,0.000000
keyHash-a005603ff76d209c06ec6915e469886dec942b00486feec75ae01888,149479969,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149479969,,149479969,149479969,0.000000,0.000000
keyHash-a010166a58c19b62c9a0d7e698322c88f84c26292a04124b407cc3ed,149154287,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149154287,,149154287,149154287,0.000000,0.000000
keyHash-a018c3562debaa2713d54fb500f5734c5fbe4ce5ab07a90ea643b35f,148567494,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148567494,,148567494,148567494,0.000000,0.000000
keyHash-a022063bb45ab26e2e643b057416b075ed70ebb8bcc7b0da0a6d36fb,148422558,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148422558,,148422558,148422558,0.000000,0.000000
keyHash-a02d9f462020a8c7438143c6620069f88902f21ed8a68b55d0744a2e,148779941,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148779941,,148779941,148779941,0.000000,0.000000
keyHash-a031938d1b65731e14c5450661bcbc7a30144338ca5b6473d3c18d9e,149660110,150079387,,,149660110,,150079387,149757017,0.000000,0.000000
